BlackElo_broad,WhiteElo_broad,Opening_broad,killed_piece_id,killed_by_piece_id,counts,total_matches,link,team,killed_piece,killer_piece
1750+,1500-1749,Queen's Pawn Game,W-P-b,B-R-h,1,984,link,W,Pawn,Rook
1750+,1500-1749,Queen's Pawn Game,W-P-c,B-P-b,1,984,link,W,Pawn,Pawn
1750+,1500-1749,Queen's Pawn Game,W-P-c,B-P-d,1,984,link,W,Pawn,Pawn
1750+,1500-1749,Queen's Pawn Game,W-P-d,B-B-f,1,984,link,W,Pawn,Bishop
1750+,1500-1749,Queen's Pawn Game,W-P-d,B-N-b,1,984,link,W,Pawn,Knight
1750+,1500-1749,Queen's Pawn Game,W-P-d,B-P-c,1,984,link,W,Pawn,Pawn
1750+,1500-1749,Queen's Pawn Game,W-P-e,B-P-d,1,984,link,W,Pawn,Pawn
1750+,1500-1749,Queen's Pawn Game,W-P-e,B-Q,1,984,link,W,Pawn,Queen
1750+,1500-1749,Queen's Pawn Game,W-P-e,B-R-h,1,984,link,W,Pawn,Rook
1750+,1500-1749,Queen's Pawn Game,W-P-f,B-N-g,1,984,link,W,Pawn,Knight
1750+,1500-1749,Queen's Pawn Game,W-P-f,B-P-d,1,984,link,W,Pawn,Pawn
1750+,1500-1749,Queen's Pawn Game,W-P-g,B-P-f,1,984,link,W,Pawn,Pawn
1750+,1500-1749,Queen's Pawn Game,W-P-h,B-B-f,1,984,link,W,Pawn,Bishop
1750+,1500-1749,Queen's Pawn Game,W-P-h,B-R-h,1,984,link,W,Pawn,Rook
1750+,1500-1749,Queen's Pawn Game,W-Q,B-N-g,1,984,link,W,Queen,Knight
1750+,1500-1749,Queen's Pawn Game,W-Q,B-R-a,1,984,link,W,Queen,Rook
1750+,1500-1749,Queen's Pawn Game,W-R-a,B-R-a,2,984,link,W,Rook,Rook
1750+,1500-1749,Queen's Pawn Game,W-R-h,B-N-g,1,984,link,W,Rook,Knight
1750+,1500-1749,Queen's Pawn Game,W-R-h,B-Q,1,984,link,W,Rook,Queen
1750+,1500-1749,Queen's Pawn Game,W-R-h,B-R-h,1,984,link,W,Rook,Rook
1750+,1500-1749,Scandinavian Defense,B-B-c,W-N-g,1,984,link,B,Bishop,Knight
1750+,1500-1749,Scandinavian Defense,B-B-c,W-Q,2,984,link,B,Bishop,Queen
1750+,1500-1749,Scandinavian Defense,B-B-f,W-B-c,1,984,link,B,Bishop,Bishop
1750+,1500-1749,Scandinavian Defense,B-N-b,W-Q,1,984,link,B,Knight,Queen
1750+,1500-1749,Scandinavian Defense,B-N-g,W-B-c,1,984,link,B,Knight,Bishop
1750+,1500-1749,Scandinavian Defense,B-N-g,W-P-d,1,984,link,B,Knight,Pawn
1750+,1500-1749,Scandinavian Defense,B-P-b,W-B-f,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Scandinavian Defense,B-P-c,W-P-c,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Scandinavian Defense,B-P-d,W-P-e,3,984,link,B,Pawn,Pawn
1750+,1500-1749,Scandinavian Defense,B-P-e,W-B-f,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Scandinavian Defense,B-P-f,W-Q,1,984,link,B,Pawn,Queen
1750+,1500-1749,Scandinavian Defense,B-P-g,W-B-f,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Scandinavian Defense,B-P-g,W-N-b,1,984,link,B,Pawn,Knight
1750+,1500-1749,Scandinavian Defense,B-Q,W-N-b,1,984,link,B,Queen,Knight
1750+,1500-1749,Scandinavian Defense,B-Q,W-Q,1,984,link,B,Queen,Queen
1750+,1500-1749,Scandinavian Defense,B-Q,W-R-h,1,984,link,B,Queen,Rook
1750+,1500-1749,Scandinavian Defense,B-R-a,W-B-f,1,984,link,B,Rook,Bishop
1750+,1500-1749,Scandinavian Defense,B-R-a,W-P-g,1,984,link,B,Rook,Pawn
1750+,1500-1749,Scandinavian Defense,B-R-h,W-B-c,1,984,link,B,Rook,Bishop
1750+,1500-1749,Scandinavian Defense,B-R-h,W-R-a,1,984,link,B,Rook,Rook
1750+,1500-1749,Scandinavian Defense,W-B-c,B-B-f,1,984,link,W,Bishop,Bishop
1750+,1500-1749,Scandinavian Defense,W-B-c,B-R-a,1,984,link,W,Bishop,Rook
1750+,1500-1749,Scandinavian Defense,W-B-f,B-B-c,1,984,link,W,Bishop,Bishop
1750+,1500-1749,Scandinavian Defense,W-B-f,B-K,1,984,link,W,Bishop,King
1750+,1500-1749,Scandinavian Defense,W-N-b,B-B-f,1,984,link,W,Knight,Bishop
1750+,1500-1749,Scandinavian Defense,W-N-b,B-K,1,984,link,W,Knight,King
1750+,1500-1749,Scandinavian Defense,W-N-b,B-N-g,1,984,link,W,Knight,Knight
1750+,1500-1749,Scandinavian Defense,W-N-g,B-B-c,1,984,link,W,Knight,Bishop
1750+,1500-1749,Scandinavian Defense,W-N-g,B-N-g,1,984,link,W,Knight,Knight
1750+,1500-1749,Scandinavian Defense,W-P-c,B-B-f,1,984,link,W,Pawn,Bishop
1750+,1500-1749,Scandinavian Defense,W-P-d,B-P-c,1,984,link,W,Pawn,Pawn
1750+,1500-1749,Scandinavian Defense,W-P-d,B-Q,2,984,link,W,Pawn,Queen
1750+,1500-1749,Scandinavian Defense,W-P-e,B-Q,3,984,link,W,Pawn,Queen
1750+,1500-1749,Scandinavian Defense,W-P-f,B-B-f,1,984,link,W,Pawn,Bishop
1750+,1500-1749,Scandinavian Defense,W-P-f,B-N-g,1,984,link,W,Pawn,Knight
1750+,1500-1749,Scandinavian Defense,W-Q,B-Q,1,984,link,W,Queen,Queen
1750+,1500-1749,Scandinavian Defense,W-R-a,B-R-a,1,984,link,W,Rook,Rook
1750+,1500-1749,Scandinavian Defense,W-R-h,B-R-a,2,984,link,W,Rook,Rook
1750+,1500-1749,Sicilian Defense,B-B-c,W-B-f,8,984,link,B,Bishop,Bishop
1750+,1500-1749,Sicilian Defense,B-B-c,W-K,2,984,link,B,Bishop,King
1750+,1500-1749,Sicilian Defense,B-B-c,W-N-b,2,984,link,B,Bishop,Knight
1750+,1500-1749,Sicilian Defense,B-B-c,W-N-g,3,984,link,B,Bishop,Knight
1750+,1500-1749,Sicilian Defense,B-B-c,W-P-d,1,984,link,B,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,B-B-c,W-P-f,1,984,link,B,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,B-B-c,W-P-g,3,984,link,B,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,B-B-c,W-Q,9,984,link,B,Bishop,Queen
1750+,1500-1749,Sicilian Defense,B-B-c,W-R-a,1,984,link,B,Bishop,Rook
1750+,1500-1749,Sicilian Defense,B-B-f,W-B-c,9,984,link,B,Bishop,Bishop
1750+,1500-1749,Sicilian Defense,B-B-f,W-K,1,984,link,B,Bishop,King
1750+,1500-1749,Sicilian Defense,B-B-f,W-N-b,2,984,link,B,Bishop,Knight
1750+,1500-1749,Sicilian Defense,B-B-f,W-N-g,2,984,link,B,Bishop,Knight
1750+,1500-1749,Sicilian Defense,B-B-f,W-P-b,4,984,link,B,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,B-B-f,W-P-f,3,984,link,B,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,B-B-f,W-P-h,3,984,link,B,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,B-B-f,W-Q,4,984,link,B,Bishop,Queen
1750+,1500-1749,Sicilian Defense,B-B-f,W-R-a,2,984,link,B,Bishop,Rook
1750+,1500-1749,Sicilian Defense,B-B-f,W-R-h,2,984,link,B,Bishop,Rook
1750+,1500-1749,Sicilian Defense,B-N-b,W-B-c,1,984,link,B,Knight,Bishop
1750+,1500-1749,Sicilian Defense,B-N-b,W-B-f,3,984,link,B,Knight,Bishop
1750+,1500-1749,Sicilian Defense,B-N-b,W-N-b,1,984,link,B,Knight,Knight
1750+,1500-1749,Sicilian Defense,B-N-b,W-N-g,16,984,link,B,Knight,Knight
1750+,1500-1749,Sicilian Defense,B-N-b,W-P-a,1,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-b,W-P-b,1,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-b,W-P-c,2,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-b,W-P-d,1,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-b,W-P-f,2,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-b,W-P-h,1,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-b,W-Q,4,984,link,B,Knight,Queen
1750+,1500-1749,Sicilian Defense,B-N-b,W-R-a,1,984,link,B,Knight,Rook
1750+,1500-1749,Sicilian Defense,B-N-g,W-B-c,6,984,link,B,Knight,Bishop
1750+,1500-1749,Sicilian Defense,B-N-g,W-B-f,4,984,link,B,Knight,Bishop
1750+,1500-1749,Sicilian Defense,B-N-g,W-K,1,984,link,B,Knight,King
1750+,1500-1749,Sicilian Defense,B-N-g,W-N-b,4,984,link,B,Knight,Knight
1750+,1500-1749,Sicilian Defense,B-N-g,W-N-g,2,984,link,B,Knight,Knight
1750+,1500-1749,Sicilian Defense,B-N-g,W-P-c,2,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-g,W-P-d,3,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-g,W-P-e,1,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-g,W-P-f,1,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-g,W-P-g,1,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-g,W-P-h,1,984,link,B,Knight,Pawn
1750+,1500-1749,Sicilian Defense,B-N-g,W-Q,3,984,link,B,Knight,Queen
1750+,1500-1749,Sicilian Defense,B-N-g,W-R-a,2,984,link,B,Knight,Rook
1750+,1500-1749,Sicilian Defense,B-N-g,W-R-h,4,984,link,B,Knight,Rook
1750+,1500-1749,Sicilian Defense,B-P-a,W-B-f,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-a,W-N-g,1,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-a,W-P-a,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-a,W-P-b,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-a,W-P-c,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-a,W-P-g,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-a,W-Q,2,984,link,B,Pawn,Queen
1750+,1500-1749,Sicilian Defense,B-P-a,W-R-a,2,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-a,W-R-h,1,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-b,W-B-f,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-b,W-N-b,1,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-b,W-P-a,5,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-b,W-P-c,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-b,W-Q,1,984,link,B,Pawn,Queen
1750+,1500-1749,Sicilian Defense,B-P-b,W-R-h,3,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-c,W-B-c,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-c,W-K,2,984,link,B,Pawn,King
1750+,1500-1749,Sicilian Defense,B-P-c,W-N-g,8,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-c,W-P-b,2,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-c,W-P-c,9,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-c,W-P-d,6,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-c,W-Q,3,984,link,B,Pawn,Queen
1750+,1500-1749,Sicilian Defense,B-P-c,W-R-h,1,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-d,W-K,1,984,link,B,Pawn,King
1750+,1500-1749,Sicilian Defense,B-P-d,W-N-b,2,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-d,W-N-g,2,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-d,W-P-c,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-d,W-P-e,18,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-d,W-P-f,2,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-d,W-Q,2,984,link,B,Pawn,Queen
1750+,1500-1749,Sicilian Defense,B-P-d,W-R-h,2,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-e,W-B-f,2,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-e,W-K,2,984,link,B,Pawn,King
1750+,1500-1749,Sicilian Defense,B-P-e,W-N-b,1,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-e,W-N-g,1,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-e,W-P-c,4,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-e,W-P-e,3,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-e,W-P-f,4,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-e,W-Q,8,984,link,B,Pawn,Queen
1750+,1500-1749,Sicilian Defense,B-P-e,W-R-a,3,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-e,W-R-h,1,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-f,W-B-f,2,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-f,W-K,2,984,link,B,Pawn,King
1750+,1500-1749,Sicilian Defense,B-P-f,W-N-g,3,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-f,W-P-e,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-f,W-P-f,7,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-f,W-Q,1,984,link,B,Pawn,Queen
1750+,1500-1749,Sicilian Defense,B-P-f,W-R-h,1,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-g,W-B-c,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-g,W-B-f,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-g,W-K,1,984,link,B,Pawn,King
1750+,1500-1749,Sicilian Defense,B-P-g,W-N-b,1,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-g,W-N-g,2,984,link,B,Pawn,Knight
1750+,1500-1749,Sicilian Defense,B-P-g,W-P-a,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-g,W-P-f,2,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-g,W-P-g,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-g,W-P-h,2,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-g,W-Q,3,984,link,B,Pawn,Queen
1750+,1500-1749,Sicilian Defense,B-P-g,W-R-h,3,984,link,B,Pawn,Rook
1750+,1500-1749,Sicilian Defense,B-P-h,W-B-c,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-h,W-B-f,1,984,link,B,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,B-P-h,W-K,5,984,link,B,Pawn,King
1750+,1500-1749,Sicilian Defense,B-P-h,W-P-a,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-h,W-P-g,1,984,link,B,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,B-P-h,W-Q,1,984,link,B,Pawn,Queen
1750+,1500-1749,Sicilian Defense,B-Q,W-B-c,1,984,link,B,Queen,Bishop
1750+,1500-1749,Sicilian Defense,B-Q,W-B-f,1,984,link,B,Queen,Bishop
1750+,1500-1749,Sicilian Defense,B-Q,W-K,3,984,link,B,Queen,King
1750+,1500-1749,Sicilian Defense,B-Q,W-N-b,2,984,link,B,Queen,Knight
1750+,1500-1749,Sicilian Defense,B-Q,W-N-g,2,984,link,B,Queen,Knight
1750+,1500-1749,Sicilian Defense,B-Q,W-P-d,1,984,link,B,Queen,Pawn
1750+,1500-1749,Sicilian Defense,B-Q,W-P-g,1,984,link,B,Queen,Pawn
1750+,1500-1749,Sicilian Defense,B-Q,W-P-h,1,984,link,B,Queen,Pawn
1750+,1500-1749,Sicilian Defense,B-Q,W-Q,5,984,link,B,Queen,Queen
1750+,1500-1749,Sicilian Defense,B-Q,W-R-a,5,984,link,B,Queen,Rook
1750+,1500-1749,Sicilian Defense,B-Q,W-R-h,4,984,link,B,Queen,Rook
1750+,1500-1749,Sicilian Defense,B-R-a,W-K,3,984,link,B,Rook,King
1750+,1500-1749,Sicilian Defense,B-R-a,W-P-a,1,984,link,B,Rook,Pawn
1750+,1500-1749,Sicilian Defense,B-R-a,W-P-d,1,984,link,B,Rook,Pawn
1750+,1500-1749,Sicilian Defense,B-R-a,W-R-a,6,984,link,B,Rook,Rook
1750+,1500-1749,Sicilian Defense,B-R-a,W-R-h,3,984,link,B,Rook,Rook
1750+,1500-1749,Sicilian Defense,B-R-h,W-B-c,3,984,link,B,Rook,Bishop
1750+,1500-1749,Sicilian Defense,B-R-h,W-K,3,984,link,B,Rook,King
1750+,1500-1749,Sicilian Defense,B-R-h,W-N-g,2,984,link,B,Rook,Knight
1750+,1500-1749,Sicilian Defense,B-R-h,W-P-h,1,984,link,B,Rook,Pawn
1750+,1500-1749,Sicilian Defense,B-R-h,W-Q,2,984,link,B,Rook,Queen
1750+,1500-1749,Sicilian Defense,B-R-h,W-R-a,2,984,link,B,Rook,Rook
1750+,1500-1749,Sicilian Defense,B-R-h,W-R-h,6,984,link,B,Rook,Rook
1750+,1500-1749,Sicilian Defense,W-B-c,B-B-f,12,984,link,W,Bishop,Bishop
1750+,1500-1749,Sicilian Defense,W-B-c,B-K,2,984,link,W,Bishop,King
1750+,1500-1749,Sicilian Defense,W-B-c,B-N-b,3,984,link,W,Bishop,Knight
1750+,1500-1749,Sicilian Defense,W-B-c,B-N-g,4,984,link,W,Bishop,Knight
1750+,1500-1749,Sicilian Defense,W-B-c,B-Q,7,984,link,W,Bishop,Queen
1750+,1500-1749,Sicilian Defense,W-B-c,B-R-a,2,984,link,W,Bishop,Rook
1750+,1500-1749,Sicilian Defense,W-B-c,B-R-h,3,984,link,W,Bishop,Rook
1750+,1500-1749,Sicilian Defense,W-B-f,B-B-c,7,984,link,W,Bishop,Bishop
1750+,1500-1749,Sicilian Defense,W-B-f,B-K,2,984,link,W,Bishop,King
1750+,1500-1749,Sicilian Defense,W-B-f,B-N-b,2,984,link,W,Bishop,Knight
1750+,1500-1749,Sicilian Defense,W-B-f,B-N-g,2,984,link,W,Bishop,Knight
1750+,1500-1749,Sicilian Defense,W-B-f,B-P-b,3,984,link,W,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,W-B-f,B-P-c,1,984,link,W,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,W-B-f,B-P-e,2,984,link,W,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,W-B-f,B-P-g,3,984,link,W,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,W-B-f,B-P-h,1,984,link,W,Bishop,Pawn
1750+,1500-1749,Sicilian Defense,W-B-f,B-Q,1,984,link,W,Bishop,Queen
1750+,1500-1749,Sicilian Defense,W-B-f,B-R-a,1,984,link,W,Bishop,Rook
1750+,1500-1749,Sicilian Defense,W-B-f,B-R-h,1,984,link,W,Bishop,Rook
1750+,1500-1749,Sicilian Defense,W-N-b,B-B-c,3,984,link,W,Knight,Bishop
1750+,1500-1749,Sicilian Defense,W-N-b,B-B-f,4,984,link,W,Knight,Bishop
1750+,1500-1749,Sicilian Defense,W-N-b,B-K,1,984,link,W,Knight,King
1750+,1500-1749,Sicilian Defense,W-N-b,B-N-b,4,984,link,W,Knight,Knight
1750+,1500-1749,Sicilian Defense,W-N-b,B-N-g,8,984,link,W,Knight,Knight
1750+,1500-1749,Sicilian Defense,W-N-b,B-P-d,1,984,link,W,Knight,Pawn
1750+,1500-1749,Sicilian Defense,W-N-b,B-P-e,3,984,link,W,Knight,Pawn
1750+,1500-1749,Sicilian Defense,W-N-b,B-Q,1,984,link,W,Knight,Queen
1750+,1500-1749,Sicilian Defense,W-N-b,B-R-a,3,984,link,W,Knight,Rook
1750+,1500-1749,Sicilian Defense,W-N-b,B-R-h,1,984,link,W,Knight,Rook
1750+,1500-1749,Sicilian Defense,W-N-g,B-B-c,4,984,link,W,Knight,Bishop
1750+,1500-1749,Sicilian Defense,W-N-g,B-B-f,6,984,link,W,Knight,Bishop
1750+,1500-1749,Sicilian Defense,W-N-g,B-N-b,5,984,link,W,Knight,Knight
1750+,1500-1749,Sicilian Defense,W-N-g,B-N-g,2,984,link,W,Knight,Knight
1750+,1500-1749,Sicilian Defense,W-N-g,B-P-b,4,984,link,W,Knight,Pawn
1750+,1500-1749,Sicilian Defense,W-N-g,B-P-c,5,984,link,W,Knight,Pawn
1750+,1500-1749,Sicilian Defense,W-N-g,B-P-d,2,984,link,W,Knight,Pawn
1750+,1500-1749,Sicilian Defense,W-N-g,B-P-e,1,984,link,W,Knight,Pawn
1750+,1500-1749,Sicilian Defense,W-N-g,B-P-g,1,984,link,W,Knight,Pawn
1750+,1500-1749,Sicilian Defense,W-N-g,B-P-h,1,984,link,W,Knight,Pawn
1750+,1500-1749,Sicilian Defense,W-N-g,B-Q,3,984,link,W,Knight,Queen
1750+,1500-1749,Sicilian Defense,W-N-g,B-R-h,1,984,link,W,Knight,Rook
1750+,1500-1749,Sicilian Defense,W-P-a,B-B-f,1,984,link,W,Pawn,Bishop
1750+,1500-1749,Sicilian Defense,W-P-a,B-K,1,984,link,W,Pawn,King
1750+,1500-1749,Sicilian Defense,W-P-a,B-P-a,1,984,link,W,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,W-P-a,B-P-c,3,984,link,W,Pawn,Pawn
1750+,1500-1749,Sicilian Defense,W-P-a,B-Q,2,984,link,W,Pawn,Queen
1750+,1500-1749,Sicilian Defense,W-P-a,B-R-a,1,984,link,W,Pawn,Rook
1750+,1500-1749,Sicilian Defense,W-P-a,B-R-h,1,984,link,W,Pawn,Rook
1750+,1500-1749,Sicilian Defense,W-P-b,B-K,1,984,link,W,Pawn,King
1750+,1500-1749,Sicilian Defense,W-P-b,B-N-b,1,984,link,W,Pawn,Knight
