Site,BlackElo,WhiteElo,Opening,death_position,killed_piece_id,killed_by_piece_id,BlackElo_broad,WhiteElo_broad,Opening_broad
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,c4,B-N-b,W-P-d,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,e6,W-P-f,B-P-f,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,f4,W-B-c,B-B-f,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,f4,B-B-f,W-P-h,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,e6,B-P-f,W-R-a,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,c4,W-P-d,B-R-a,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,e7,W-N-b,B-N-g,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,e7,B-N-g,W-R-a,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,d7,B-R-h,W-R-a,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,d7,W-R-a,B-K,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,f4,W-P-h,B-R-a,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,h7,B-P-h,W-R-h,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,g5,W-P-g,B-K,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,b7,B-P-b,W-R-h,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,c5,B-P-c,W-R-h,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,b5,W-P-b,B-P-a,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,b5,B-P-a,W-P-a,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,g1,B-P-g,W-R-h,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,g1,W-R-h,B-K,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,c5,W-P-c,B-K,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,b8,W-P-a,B-R-a,1750+,1750+,Sicilian Defense
https://lichess.org/vb3w3rmn,1940,1878,Sicilian Defense: McDonnell Attack,b8,B-R-a,W-K,1750+,1750+,Sicilian Defense
https://lichess.org/q7s1nprp,1775,1742,Nimzo-Larsen Attack: Modern Variation #2,e4,B-P-e,W-P-d,1750+,1500-1749,Other
https://lichess.org/q7s1nprp,1775,1742,Nimzo-Larsen Attack: Modern Variation #2,e4,W-P-d,B-N-g,1750+,1500-1749,Other
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,d4,W-P-d,B-P-c,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,d4,B-P-c,W-P-c,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,c6,B-N-b,W-B-f,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,c6,W-B-f,B-B-c,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,d3,W-N-b,B-B-c,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,d3,B-B-c,W-Q,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,c3,W-B-c,B-Q,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,c3,B-Q,W-Q,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,c3,W-Q,B-R-a,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,f5,B-N-g,W-P-g,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,f5,W-P-g,B-P-e,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,f6,B-P-f,W-P-e,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,f6,W-P-e,B-B-f,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,e5,W-N-g,B-B-f,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,e5,B-B-f,W-P-f,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,d4,W-P-c,B-R-a,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,e4,B-R-a,W-R-h,1750+,1750+,French Defense
https://lichess.org/iclkx584,1811,1824,French Defense: Advance Variation #2,e4,W-R-h,B-P-d,1750+,1750+,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,d5,W-P-d,B-P-e,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,d5,B-P-e,W-Q,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,e5,W-P-e,B-B-f,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,e5,B-B-f,W-N-g,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,f7,B-P-f,W-Q,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,f7,W-Q,B-Q,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,f7,B-Q,W-N-g,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,f7,W-N-g,B-K,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,d5,B-P-d,W-P-c,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,d5,W-P-c,B-N-g,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,d5,B-N-g,W-B-f,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,d5,W-B-f,B-P-c,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,b5,B-P-b,W-N-b,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,c6,B-R-a,W-R-h,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,c6,W-R-h,B-B-c,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,f6,B-N-b,W-B-c,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,c7,W-N-b,B-K,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,g7,B-P-g,W-B-c,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,b4,W-P-b,B-K,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,a7,B-P-a,W-B-c,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,d4,B-P-c,W-R-a,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,g2,W-P-g,B-R-h,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,h2,W-P-h,B-R-h,1250-1499,1500-1749,French Defense
https://lichess.org/i62y90w7,1395,1653,French Defense: Normal Variation,h7,B-P-h,W-R-a,1250-1499,1500-1749,French Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,d5,B-P-d,W-P-e,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,d5,W-P-e,B-Q,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,g4,B-B-c,W-B-f,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,b5,W-N-b,B-Q,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,b2,W-P-b,B-Q,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,c3,W-P-c,B-N-b,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,c3,B-N-b,W-N-g,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,c3,W-N-g,B-Q,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,a7,B-P-a,W-Q,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,a3,B-Q,W-Q,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,a3,W-Q,B-B-f,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,d5,B-N-g,W-B-f,1500-1749,1750+,Scandinavian Defense
https://lichess.org/kpyneu5v,1673,1897,Scandinavian Defense: Mieses-Kotroc Variation,d5,W-B-f,B-P-e,1500-1749,1750+,Scandinavian Defense
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,f2,W-P-f,B-B-f,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,f2,B-B-f,W-K,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,e4,W-P-e,B-N-g,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,e4,B-N-g,W-P-d,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,g5,W-B-c,B-Q,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,e5,B-P-e,W-Q,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,e5,W-Q,B-Q,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,e5,B-Q,W-N-g,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,c2,W-P-c,B-N-b,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,f7,B-P-f,W-B-f,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,f1,W-R-h,B-R-h,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,f1,B-R-h,W-B-f,1250-1499,1250-1499,Other
https://lichess.org/mntamgdj,1451,1492,Bishop's Opening: Berlin Defense,a1,W-R-a,B-N-b,1250-1499,1250-1499,Other
https://lichess.org/55a83jiu,1585,1500,King's Gambit,d4,W-P-d,B-P-e,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,d4,B-P-e,W-N-g,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,c6,B-N-b,W-N-g,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,c6,W-N-g,B-P-b,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,e6,B-B-c,W-B-f,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,e6,W-B-f,B-P-f,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,c1,W-B-c,B-B-f,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,c1,B-B-f,W-R-a,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,c6,B-P-b,W-P-b,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,g6,B-P-g,W-P-f,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,g6,W-P-f,B-P-h,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,f4,B-N-g,W-N-b,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,f4,W-N-b,B-R-h,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,f4,B-R-h,W-R-h,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,f4,W-R-h,B-P-f,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,f4,B-P-f,W-Q,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,c6,W-P-b,B-Q,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,g6,B-P-h,W-Q,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,d6,B-P-d,W-P-c,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,d6,W-P-c,B-P-c,1500-1749,1500-1749,King's Gambit
https://lichess.org/55a83jiu,1585,1500,King's Gambit,d6,B-P-c,W-R-a,1500-1749,1500-1749,King's Gambit
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,d4,W-P-d,B-P-e,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,d4,B-P-e,W-N-g,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,d4,W-N-g,B-N-b,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,d4,B-N-b,W-Q,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,d5,W-N-b,B-N-g,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,d5,B-N-g,W-Q,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,h4,W-B-c,B-B-f,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,f7,B-P-f,W-Q,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,f2,W-P-f,B-B-f,1500-1749,1250-1499,Other
https://lichess.org/ufcqmfxx,1504,1463,Scotch Game: Benima Defense,e1,W-R-h,B-B-f,1500-1749,1250-1499,Other
https://lichess.org/n3p0bgc7,1429,1554,Scandinavian Defense: Mieses-Kotroc Variation,d5,B-P-d,W-P-e,1250-1499,1500-1749,Scandinavian Defense
https://lichess.org/n3p0bgc7,1429,1554,Scandinavian Defense: Mieses-Kotroc Variation,d5,W-P-e,B-Q,1250-1499,1500-1749,Scandinavian Defense
https://lichess.org/n3p0bgc7,1429,1554,Scandinavian Defense: Mieses-Kotroc Variation,e6,B-Q,W-Q,1250-1499,1500-1749,Scandinavian Defense
https://lichess.org/n3p0bgc7,1429,1554,Scandinavian Defense: Mieses-Kotroc Variation,e6,W-Q,B-B-c,1250-1499,1500-1749,Scandinavian Defense
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,c4,W-P-c,B-P-d,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,c4,B-P-d,W-B-f,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,d3,W-B-f,B-B-c,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,d3,B-B-c,W-N-b,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,h6,W-B-c,B-B-f,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,h6,B-B-f,W-Q,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,e5,B-P-e,W-P-d,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,c4,W-R-a,B-N-b,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,e3,B-Q,W-R-h,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,e3,W-R-h,B-N-b,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,f5,W-P-f,B-P-g,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,f5,B-P-g,W-P-e,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,c5,B-P-c,W-N-b,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,e6,B-N-g,W-N-b,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,e6,W-N-b,B-P-f,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,e8,B-R-a,W-P-e,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,e8,W-P-e,B-R-h,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,e6,B-P-f,W-N-g,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,f8,W-N-g,B-R-h,1750+,1750+,Queen's Gambit
https://lichess.org/v778e8mr,1880,1938,Queen's Gambit Accepted: Saduleto Variation,f8,B-R-h,W-Q,1750+,1750+,Queen's Gambit
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,d8,B-B-f,W-B-c,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,d8,W-B-c,B-K,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,c6,B-P-c,W-P-d,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,c6,W-P-d,B-B-c,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,g5,B-P-g,W-P-h,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,g6,W-P-h,B-P-h,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,e5,B-P-e,W-N-g,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,g6,B-P-h,W-N-g,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,f8,B-N-b,W-R-h,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,d8,B-Q,W-R-h,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,d8,W-R-h,B-R-h,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/fiv37vzi,1337,1336,King's Pawn Game: McConnell Defense,f6,B-N-g,W-Q,1250-1499,1250-1499,King's Pawn Game
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,g6,B-P-g,W-N-g,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,e4,B-N-g,W-B-f,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,e4,W-B-f,B-P-f,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,e6,B-P-e,W-Q,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,e6,W-Q,B-Q,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,e6,B-Q,W-N-b,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,e5,W-N-g,B-B-f,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,g7,B-R-h,W-N-b,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,g7,W-N-b,B-B-f,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,g3,W-P-g,B-P-h,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,g3,B-P-h,W-P-h,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,f6,B-B-f,W-R-a,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,f3,B-B-c,W-R-h,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,f3,W-R-h,B-P-f,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,f3,B-P-f,W-K,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,b3,B-P-b,W-P-a,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,b3,W-P-a,B-P-c,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,e4,W-P-e,B-P-d,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,e4,B-P-d,W-K,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,c8,B-R-a,W-R-a,1750+,1750+,Other
https://lichess.org/aw9vx3l5,1827,1793,Horwitz Defense,c8,W-R-a,B-N-b,1750+,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,a8,B-R-a,W-N-b,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,a8,W-N-b,B-Q,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,e5,W-N-g,B-B-f,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,d6,W-P-d,B-B-f,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,f5,W-P-f,B-P-e,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,f5,B-P-e,W-P-e,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,g2,W-P-g,B-B-c,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,g6,B-P-g,W-P-e,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,f1,W-R-h,B-B-c,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,h7,B-P-h,W-P-e,1500-1749,1750+,Other
https://lichess.org/flvoc7ly,1732,1785,Modern Defense,c2,W-Q,B-N-b,1500-1749,1750+,Other
https://lichess.org/6vapfe1h,1601,1981,"English Opening: Anglo-Indian Defense, King's Knight Variation",d4,W-P-d,B-P-c,1500-1749,1750+,Other
